language,frequency_list_version,level,rank,source_rank,display_form,lemma,lemma_key,part_of_speech,definition_seed,source_provenance,curation_flags
zh,v1,2,1855,1905,财富,财富,财富,unknown,财富,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1856,1906,越南,越南,越南,unknown,越南,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1857,1907,适应,适应,适应,unknown,适应,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1858,1908,适当,适当,适当,unknown,适当,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1859,1911,一只,一只,一只,unknown,一只,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1860,1912,一群,一群,一群,unknown,一群,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1861,1913,义,义,义,unknown,义,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1862,1914,事实上,事实上,事实上,unknown,事实上,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1863,1915,儿,儿,儿,unknown,儿,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1864,1916,动力,动力,动力,unknown,动力,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1865,1917,南部,南部,南部,unknown,南部,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1866,1918,即将,即将,即将,unknown,即将,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1867,1919,周年,周年,周年,unknown,周年,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1868,1920,咱们,咱们,咱们,unknown,咱们,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1869,1921,对待,对待,对待,unknown,对待,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1870,1922,尝试,尝试,尝试,unknown,尝试,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1871,1923,居住,居住,居住,unknown,居住,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1872,1924,座,座,座,unknown,座,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1873,1925,房子,房子,房子,unknown,房子,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1874,1926,报纸,报纸,报纸,unknown,报纸,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1875,1927,指挥,指挥,指挥,unknown,指挥,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1876,1928,方便,方便,方便,unknown,方便,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1877,1929,既然,既然,既然,unknown,既然,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1878,1930,楼,楼,楼,unknown,楼,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1879,1931,泰国,泰国,泰国,unknown,泰国,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1880,1932,率,率,率,unknown,率,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1881,1933,病毒,病毒,病毒,unknown,病毒,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1882,1934,篇,篇,篇,unknown,篇,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1883,1935,视,视,视,unknown,视,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1884,1936,象,象,象,unknown,象,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1885,1937,赚,赚,赚,unknown,赚,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1886,1938,连结,连结,连结,unknown,连结,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1887,1939,通,通,通,unknown,通,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1888,1940,配合,配合,配合,unknown,配合,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1889,1941,首都,首都,首都,unknown,首都,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1890,1942,黑人,黑人,黑人,unknown,黑人,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1891,1943,七,七,七,unknown,七,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1892,1944,上市,上市,上市,unknown,上市,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1893,1945,中国共产党,中国共产党,中国共产党,unknown,中国共产党,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1894,1946,之下,之下,之下,unknown,之下,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1895,1947,互相,互相,互相,unknown,互相,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1896,1948,人民币,人民币,人民币,unknown,人民币,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1897,1949,令人,令人,令人,unknown,令人,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1898,1950,会员,会员,会员,unknown,会员,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1899,1951,俱乐部,俱乐部,俱乐部,unknown,俱乐部,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1900,1952,公路,公路,公路,unknown,公路,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1901,1953,出生,出生,出生,unknown,出生,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1902,1954,十年,十年,十年,unknown,十年,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1903,1955,司法,司法,司法,unknown,司法,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1904,1956,声,声,声,unknown,声,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1905,1957,天气,天气,天气,unknown,天气,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1906,1958,完善,完善,完善,unknown,完善,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1907,1959,定义,定义,定义,unknown,定义,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1908,1960,家长,家长,家长,unknown,家长,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1909,1961,建造,建造,建造,unknown,建造,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1910,1962,当前,当前,当前,unknown,当前,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1911,1963,意外,意外,意外,unknown,意外,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1912,1964,感情,感情,感情,unknown,感情,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1913,1965,承诺,承诺,承诺,unknown,承诺,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1914,1966,污染,污染,污染,unknown,污染,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1915,1967,没什么,没什么,没什么,unknown,没什么,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1916,1968,疾病,疾病,疾病,unknown,疾病,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1917,1969,究竟,究竟,究竟,unknown,究竟,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1918,1970,答案,答案,答案,unknown,答案,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1919,1971,红色,红色,红色,unknown,红色,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1920,1972,肉,肉,肉,unknown,肉,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1921,1973,背后,背后,背后,unknown,背后,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1922,1974,能源,能源,能源,unknown,能源,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1923,1975,自杀,自杀,自杀,unknown,自杀,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1924,1976,西藏,西藏,西藏,unknown,西藏,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1925,1977,讲话,讲话,讲话,unknown,讲话,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1926,1978,详细,详细,详细,unknown,详细,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1927,1979,轮,轮,轮,unknown,轮,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1928,1980,进去,进去,进去,unknown,进去,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1929,1981,领袖,领袖,领袖,unknown,领袖,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1930,1982,马上,马上,马上,unknown,马上,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1931,1983,高中,高中,高中,unknown,高中,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1932,1984,鱼,鱼,鱼,unknown,鱼,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1933,1985,下降,下降,下降,unknown,下降,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1934,1986,不久,不久,不久,unknown,不久,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1935,1987,东部,东部,东部,unknown,东部,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1936,1988,两种,两种,两种,unknown,两种,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1937,1989,乡村,乡村,乡村,unknown,乡村,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1938,1990,信仰,信仰,信仰,unknown,信仰,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1939,1991,先后,先后,先后,unknown,先后,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1940,1992,决议,决议,决议,unknown,决议,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1941,1993,原本,原本,原本,unknown,原本,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1942,1994,及时,及时,及时,unknown,及时,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1943,1995,可怕,可怕,可怕,unknown,可怕,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1944,1996,合理,合理,合理,unknown,合理,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1945,1997,地址,地址,地址,unknown,地址,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1946,1998,增强,增强,增强,unknown,增强,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1947,1999,大学生,大学生,大学生,unknown,大学生,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1948,2000,女生,女生,女生,unknown,女生,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1949,2001,如下,如下,如下,unknown,如下,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1950,2002,妹妹,妹妹,妹妹,unknown,妹妹,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1951,2003,室,室,室,unknown,室,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1952,2004,尚未,尚未,尚未,unknown,尚未,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1953,2005,工资,工资,工资,unknown,工资,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1954,2006,府,府,府,unknown,府,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1955,2007,弄,弄,弄,unknown,弄,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1956,2008,意,意,意,unknown,意,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1957,2009,成果,成果,成果,unknown,成果,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1958,2010,所有人,所有人,所有人,unknown,所有人,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1959,2011,抢,抢,抢,unknown,抢,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1960,2012,掌握,掌握,掌握,unknown,掌握,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1961,2013,收集,收集,收集,unknown,收集,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1962,2014,暴力,暴力,暴力,unknown,暴力,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1963,2015,期待,期待,期待,unknown,期待,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1964,2016,物,物,物,unknown,物,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
zh,v1,2,1965,2017,生存,生存,生存,unknown,生存,wordfreq:zh,wordfreq_seeded;deterministically_filtered;structurally_curated;simplified_normalized
